symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
ETHUSDT,2025-08-19T14:59:59Z,LONG,CHoCH,1.1601117243980124,0.5009883780257325,0.5108359133126836,2,0.5315953850433721,0.17739982356940853,9,1,1.0406382386000759,1,1,0.7236946264567926,0.844776442160797,0,0.3823994718085892,-1,-1.1058370617696145,0
TRXUSDT,2025-08-19T14:59:59Z,LONG,BOS,0.47494130612958463,0.7784926984656529,0.928571428571437,2,1.0180289133781641,0.4790724298249891,11,1,0.8383767521937724,0,1,0.9581448596500114,0.45727350671620187,65,-0.511717549215945,-1,-1.1961187500000012,0
ZECUSDT,2025-08-20T04:59:59Z,SHORT,BOS,1.2019392737627395,0.35656662356140273,0.20512820512820046,2,1.4975798189579117,0.11885554118712861,17,1,0.9270732212596573,0,0,0.9508443294970796,1.1226494527083877,65,0.8908756017949019,-1,-1.0808675000000003,0
SOLUSDT,2025-08-20T11:59:59Z,LONG,BOS,1.2739934931406296,0.5340273463000077,0.742990654205604,3,0.6903280330219684,0.26918451602113397,2,1,0.9291207488471821,0,1,0.9638542347853873,1.2388392857142851,228,0.06789063255813096,0,-0.07264864864864867,0
ADAUSDT,2025-08-20T18:59:59Z,LONG,BOS,1.7111582523703626,0.6272506043963827,0.7999999999999966,3,0.9111640358600153,0.4159661902839171,17,1,0.8583429323318971,0,1,0.8649455702729036,1.5035005164696305,43,-0.7538322221921464,0,-0.05986030534351195,0
DOGEUSDT,2025-08-23T05:59:59Z,SHORT,CHoCH,1.7039303470968776,0.9712835801680423,0.3598200899550198,6,1.0828670724066747,0.4869097843139998,2,1,1.6915043027991779,1,0,0.631461126532224,1.0564724850439102,0,0.243299687979767,-1,-1.0858891566265063,0
BNBUSDT,2025-08-23T08:59:59Z,LONG,CHoCH,0.8321095308867987,0.5016737520352176,0.6874999999999979,6,0.6230464339792179,0.2400481931781363,5,1,0.9062493585152287,1,1,0.9102951145800252,0.7614127308208594,0,-0.41012215613388847,0,-0.11820133333333332,0
XLMUSDT,2025-08-23T06:59:59Z,SHORT,BOS,1.2104467174676987,0.6312445306998385,0.33999999999999936,6,0.6509709222842064,0.4734333980248843,1,1,0.9863195792184936,0,0,1.1046779287247228,1.3266998341625194,121,-0.12780954405188336,1,0.9328624999999999,1
VANRYUSDT,2025-08-23T07:59:59Z,LONG,BOS,1.6488436378579014,0.7418784669013471,1,6,0.7418784669013471,0.3709392334506864,5,1,0.7418784669013471,0,1,1.3019967094118743,2.1733746130030998,15,-0.5640121751582278,-1,-1.0407102564102564,0
SOLUSDT,2025-08-23T08:59:59Z,LONG,BOS,1.4424862977271644,0.9620086540910795,0.7470725995316136,6,1.0655581967189396,1.8839336142616958,5,1,1.4263114420030991,0,1,2.0943730073441276,3.0682652312209497,303,0.8584480626824458,0,-0.029332535885167415,0
XLMUSDT,2025-08-24T17:59:59Z,SHORT,BOS,0.757952800228824,0.19368877431143852,0.03225806451612557,0,0.9684438715572105,0.0968443871557103,7,1,1.0007253339424473,0,0,0.5487848605490788,0.4129220306048043,151,-0.8155301755856414,-1,-1.2186588235294145,0
TRXUSDT,2025-08-24T10:59:59Z,LONG,BOS,0.3507616103015672,0.3894725587001139,0.9090909090909183,0,0.7010506056602136,0.5452615821801422,8,1,0.8568396291402419,0,1,0.9347341408802561,0.32867707477402874,18,-0.00026821073869585303,2,1.7247749999999953,1
ETHUSDT,2025-08-24T19:59:59Z,LONG,BOS,0.6880452139059786,0.7868629530450117,0.8865248226950453,0,1.060870699405831,0.08517276186659456,14,1,1.1966621489297642,0,1,0.1955033146048109,0.13550420168068755,125,1.513411360648939,-1,-1.663486046511553,0
NEARUSDT,2025-08-26T02:59:59Z,SHORT,BOS,1.6470886630855879,1.6436733883231325,0,1,1.849132561863524,0.4622831404658867,20,1,1.849132561863524,0,0,0.924566280931762,1.4778325123152722,39,3.7864406918435587,0,-0.06089999999999995,0
BLURUSDT,2025-08-26T07:59:59Z,SHORT,BOS,1.7214752601322127,1.8799259156614434,0.012244897959178956,1,1.9780090069133403,0.7356231843892554,20,1,2.002529779726306,0,0,1.152476322209843,1.918628384814272,4,3.935058971535055,-1,-1.0476085106382975,0
XLMUSDT,2025-08-26T01:59:59Z,SHORT,BOS,1.3797367197284665,1.3000465577571814,0.0659340659340648,1,1.6250581971964715,0.7073782740737539,20,1,1.7397681875868085,0,0,0.9559165865861596,1.2899896800825605,188,3.8214743719512487,-1,-1.070468,0
BTCUSDT,2025-08-27T10:59:59Z,SHORT,BOS,0.519839221919193,0.5471227880702998,0.20234904619263863,3,0.7032053210317879,0.361210145013633,7,1,0.8815952863533053,0,0,1.0551554493414215,0.5465133878412932,36,0.04100053619767192,-1,-1.1653803207429125,0
XLMUSDT,2025-08-27T04:59:59Z,SHORT,BOS,1.1024982227064666,0.3949673665714942,0.14814814814815347,3,0.5343676135967268,0.25556711954626177,1,1,0.6273011116135527,0,0,1.6960363388070192,1.8589253883371464,217,0.28284091198210926,1,0.9522849315068491,1
BNBUSDT,2025-08-26T03:59:59Z,LONG,BOS,1.0764047214317796,0.24782309233759997,0.5559502664298398,2,0.3432240172640221,0.20286403576308293,2,1,0.6173646061330497,0,1,1.4321104362518067,1.5472467064733268,69,-0.09181818681617451,1,0.9411321592649313,1
NEARUSDT,2025-08-29T11:59:59Z,SHORT,BOS,1.2943834953590847,1.1574060903861916,0.02222222222221981,5,1.4146074438053453,1.0609555828540054,8,1,1.446757612982736,0,0,1.446757612982736,1.8389865140988937,16,0.5198371071039438,-1,-1.0496400000000001,0
VANRYUSDT,2025-08-29T12:59:59Z,SHORT,BOS,1.638077955487272,1.2988756532256605,0.33333333333333204,5,1.2988756532256605,0.4329585510752252,7,1,1.9483134798384871,0,0,0.653767412123583,1.0486111111111118,86,2.247953308792618,3,2.9162721854304636,1
BTCUSDT,2025-08-31T15:59:59Z,SHORT,CHoCH,0.3315541662995391,1.4008994082934603,0.0920907418761308,0,0.8579289318632994,0.9554101165075196,9,1,1.8134224368948508,1,0,0.7885496798324786,0.2607053555289012,0,0.4530438978179464,-1,-1.3459173040995425,0
BNBUSDT,2025-08-31T22:59:59Z,LONG,BOS,0.2970195696800318,0.11647076311582506,0.59677419354839,0,0.28729454901897333,0.14364727450948667,21,1,0.4814124875453043,0,1,0.9084719523032413,0.27006439997230475,208,-0.6949788961509032,-1,-1.3325538461538415,0
WLDUSDT,2025-08-31T08:59:59Z,SHORT,BOS,0.9202145208678936,0.6017182336062362,0,0,0.7220618803274835,0.36103094016374176,5,1,0.7220618803274835,0,0,1.107161549835472,1.0121012101210105,8,0.1498981776196859,3,2.9131760869565215,1
XRPUSDT,2025-08-31T08:59:59Z,SHORT,BOS,0.650035370663865,0.7082520002514646,0.06410256410255863,0,0.7954214772054821,0.23971606162357226,6,1,0.849902400301743,0,0,1.4437444620510718,0.933657471021385,63,-0.5751470538145159,4,3.906404905660377,1
ADAUSDT,2025-09-01T01:59:59Z,SHORT,BOS,0.888461260731508,0.684007595084897,0.45631067961165517,1,0.7817229658112997,0.9213163525633348,0,1,1.437811883545796,0,0,1.2982184967937764,1.1454612637024233,168,2.96181525650011,0,-0.0785709677419357,0
TRXUSDT,2025-09-01T14:59:59Z,SHORT,CHoCH,0.38455781189176846,0.7702574792292963,0,1,0.9243089750751384,1.2324119667668656,11,1,0.9243089750751384,1,0,1.4634892105356716,0.5608028335301101,0,-0.29970574916176046,1,0.8402157894736852,1
BNBUSDT,2025-09-02T10:59:59Z,LONG,BOS,0.5522958648810953,1.0096375436643907,0.9695817490494356,2,1.081754511068997,0.5323929064280707,2,1,1.115691907494684,0,1,0.6511737939179877,0.36180217552708055,237,-0.8748162719851258,0,-0.24875472312704097,0
ZECUSDT,2025-09-02T18:59:59Z,LONG,BOS,1.3433830596290814,0.3028145109222551,0.8947368421052642,2,0.6056290218444975,0.3028145109222551,17,1,0.676879495002673,0,1,0.926256151056306,1.254523522316051,18,-0.6193224318766188,-1,-1.0710403846153842,0
ETHUSDT,2025-09-03T12:59:59Z,LONG,BOS,0.889006058604576,0.5153756435514389,0.8269525267993967,3,0.6947150462250823,0.29538254558015825,10,1,0.8400906021943957,0,1,1.1509112599128986,1.0295254930122189,13,1.0793911663389832,2,1.9111810865191157,1
SOLUSDT,2025-09-04T01:59:59Z,LONG,BOS,0.9046085235445436,0.240736286579799,0.5234899328859036,4,0.40820500767880835,0.2930702619232478,0,1,0.7797762326172145,0,1,1.093780084677833,0.9931100023758629,34,-0.3535678810479146,-1,-1.0899244019138754,0
BTCUSDT,2025-09-04T21:59:59Z,SHORT,BOS,0.4823639557017912,1.1739054004260114,0.16680513133781166,4,1.2871286310307644,0.016514473542119403,14,1,1.5448110393399692,0,0,0.8418418032830941,0.4035685287482483,101,2.6407978031440473,-1,-1.2237104519773971,0
VANRYUSDT,2025-09-04T11:59:59Z,SHORT,BOS,1.2465184316878968,0.9221085369751739,0,4,1.229478049300232,0.9221085369751846,3,1,1.229478049300232,0,0,1.5429949518717971,1.8943396226415055,60,0.17749404316861525,0,-0.047509960159362645,0
TRXUSDT,2025-09-05T01:59:59Z,SHORT,BOS,0.34476342700284224,0.5210550322131186,0.10000000000004441,5,0.7815825483196537,0.17368501073773832,0,1,0.8684250536885469,0,0,1.1289525697951304,0.3881755747984543,85,-0.5665594269946959,-1,-1.232553846153842,0
VANRYUSDT,2025-09-06T06:59:59Z,SHORT,CHoCH,1.1134707715013203,0.3376288441924541,0.49999999999999134,6,0.3376288441924541,0.3376288441924424,5,1,0.6752576883848965,1,0,1.019639109461171,1.131086142322085,0,-0.5631929992510872,0,-0.07956953642384193,0
WLDUSDT,2025-09-06T10:59:59Z,SHORT,CHoCH,0.9910851008235388,0.559930682293213,0.14285714285714285,6,0.6719168187518556,0.2239722729172852,9,1,0.7839029552104981,1,0,1.0302724554195095,1.0143329658213875,0,-0.5450469777624007,-1,-1.0894282608695653,0
TRXUSDT,2025-09-07T02:59:59Z,SHORT,BOS,0.3141938955668397,0.8735813421261202,0.1666666666666898,6,0.970645935695737,1.4559689035436054,15,1,1.1647751228349168,0,0,2.038356464960983,0.6384919428397492,124,1.2417604932336024,0,-0.14095714285714722,0
BTCUSDT,2025-09-07T01:59:59Z,SHORT,BOS,0.328113145328861,0.32108565344723167,0.6846823529411888,6,0.370394150111582,1.050182533216958,16,1,1.174669903719338,0,0,1.2106562617109393,0.3967500588757487,151,1.842903706149532,-1,-1.2275430665266405,0
ZECUSDT,2025-09-07T15:59:59Z,LONG,BOS,1.6293744494626248,0.6130938272679605,0.48672566371681053,0,0.702503343744539,0.26822854942973556,13,1,1.4433250516933362,0,1,0.7663672840849575,1.263157894736845,35,-0.13400972601919217,0,-0.07124999999999983,0
DOGEUSDT,2025-09-07T19:59:59Z,SHORT,CHoCH,0.7757928952096195,0.1340466053185516,0.5260115606936439,0,0.4779052885269861,0.11656226549439198,18,1,1.008263596526451,1,0,0.7343422726146549,0.5675931348258981,0,-0.23589741496799124,-1,-1.1592642857142843,0
ADAUSDT,2025-09-07T19:59:59Z,SHORT,CHoCH,0.5949288257482042,0.5486409583073532,0.1627906976744276,0,0.731521277743145,0.08128014197147561,17,1,0.8737615261932105,1,0,0.8534414907003471,0.5055368319691841,0,-0.1524105183841363,-1,-1.1787285714285722,0
BNBUSDT,2025-09-07T17:59:59Z,LONG,BOS,0.3515204157057339,0.13009489109245706,0.6787148594377248,0,0.5496509148656431,0.10732828515129647,15,1,0.8098406970505941,0,1,1.1383302970590639,0.4009209727488287,38,-0.14188547379886068,2,1.7741168571428572,1
BTCUSDT,2025-09-08T21:59:59Z,SHORT,BOS,0.3499146743262499,0.3555004320845764,0.2413350449293652,1,0.49783334005498425,0.08142790108060304,20,1,0.65619656836348,0,0,0.8269399007547432,0.28885522259889257,203,-0.8699762153322536,-1,-1.3122747715767458,0
BTCUSDT,2025-09-09T04:59:59Z,SHORT,BOS,0.36476419070884886,0.7023311108488526,0.21709774804176532,2,0.944835974955814,0.5919472096555131,1,1,1.2068377279443794,0,0,0.8761045181913965,0.3184739594808254,208,-0.040111351601394736,-1,-1.283297673438411,0
VANRYUSDT,2025-09-09T17:59:59Z,SHORT,BOS,2.1091199483654806,0.4938868780194034,0.39999999999999725,2,0.4938868780194034,0.16462895933979924,16,1,0.8231447966990019,0,0,0.9910663352255947,2.068728522336764,83,-0.189860854384325,0,-0.04350498338870444,0
TRXUSDT,2025-09-09T20:59:59Z,SHORT,BOS,0.4295204391183937,0.13937012356040185,0.16666666666665125,2,0.34842530890104334,1.04527592670313,18,1,0.41811037068124424,0,0,1.672441482724977,0.7172743574417089,4,-0.7356012534623888,-1,-1.1261750000000021,0
WLDUSDT,2025-09-10T07:59:59Z,LONG,BOS,5.377776839909697,0.708382650104124,0.530386740331492,3,1.3235570567734949,0.4007954467694375,1,1,1.687069206169031,0,1,0.1043932326469223,0.6044252563410619,25,0.4181393566569278,-1,-1.1482017857142874,0
SOLUSDT,2025-09-09T14:59:59Z,LONG,CHoCH,0.9947914018933727,0.1076119385705759,0.5144508670520183,2,0.41641141446876234,0.2152238771411651,4,1,0.809428929248276,1,1,1.2164827838413574,1.2151804075528243,0,-0.41400176979239495,2,1.9245369230769238,1
WLDUSDT,2025-09-11T01:59:59Z,LONG,BOS,3.5352956412761456,0.6620169200531285,0.9199999999999996,3,0.7222002764215951,0.1955959081975179,22,1,0.7522919546058283,0,1,1.0863095824508207,3.9410480349345,46,-0.21943116994761405,-1,-1.022136565096953,0
ETHUSDT,2025-09-11T12:59:59Z,LONG,BOS,0.6702926258405134,0.38245002212648294,0.6283224400871541,4,0.49152667727841237,0.06305994125972518,2,1,0.7822841361677821,0,1,2.1058611735270794,1.4162091533233383,28,-0.7499594880846726,5,4.9329500647458735,1
XRPUSDT,2025-09-13T13:59:59Z,LONG,BOS,0.746747687251631,1.5413232745176435,0.8982300884955764,6,1.7097739056124681,0.7327602452624811,9,1,1.9034921313715139,0,1,1.2254783412148542,0.9269582390978921,74,2.344859936527384,-1,-1.0963917525773192,0
BNBUSDT,2025-09-13T16:59:59Z,LONG,BOS,0.47675174046972546,2.525768421556915,0.8475052705551602,6,2.6956431118563167,0.19222662323353895,9,1,3.1806800565269993,0,1,0.5297408105389314,0.2558428239866146,176,2.497681512489539,-1,-1.3510784810126575,0
DOGEUSDT,2025-09-13T17:59:59Z,LONG,BOS,1.4817110264506712,2.7620557124687863,0.9360929557007994,6,2.913494118962575,0.2712329668545529,9,1,3.112398294655906,0,1,0.7232879116121285,1.1200560028001527,117,3.5364166738603338,1,0.9189468750000009,1
ZECUSDT,2025-09-13T17:59:59Z,LONG,BOS,1.0617517494464483,0.24635647328612376,0.7714285714285772,6,0.5116634445173298,0.09475248972542497,8,1,0.6632674280780151,0,1,1.042277386979742,1.1126846044912084,19,-0.7093252517502083,5,4.915614545454546,1
BTCUSDT,2025-09-14T21:59:59Z,LONG,CHoCH,0.24161449580512667,0.597473566354349,0.7729689739677549,0,0.597473566354349,0.2763811143517577,20,1,0.772959312050309,1,1,1.0865820042056202,0.2629135004897774,0,-1.0468060281370457,0,-0.3423179100059161,0
NEARUSDT,2025-09-14T18:59:59Z,LONG,BOS,1.0254634120004125,0.39436976490168923,0.6666666666666807,0,0.5019251553294256,0.3226661712831931,17,1,0.7528877329941225,0,1,1.254812888323532,1.2934220251293311,270,-0.375158327453206,0,-0.06958285714285774,0
NEARUSDT,2025-09-16T11:59:59Z,LONG,BOS,1.002998423824503,1.220376402628117,0.871794871794875,2,1.2573575057380555,0.6286787528690195,8,1,1.4422630212877643,0,1,0.8505653715286667,0.8640120210368026,309,0.8928132385822677,1,0.8951347826086943,1
NEARUSDT,2025-09-17T09:59:59Z,LONG,BOS,0.9997670350114698,0.6865761331720764,0.9761904761904684,3,1.4815590242134502,0.0361355859564217,8,1,1.5176946101698878,0,1,0.4336270314770925,0.4400440044004241,333,2.617202220896877,-1,-1.2038250000000075,0
VANRYUSDT,2025-09-17T11:59:59Z,SHORT,BOS,1.4774640647968287,0,0,3,0.7303979273403742,0.2434659757801219,10,1,0.7303979273403742,0,0,0.7352672468559731,1.0747330960854098,269,-0.5183287735158736,1,0.9169582781456954,1
XLMUSDT,2025-09-19T01:59:59Z,SHORT,CHoCH,0.8769859957432244,0.42985765145323596,0.047619047619042586,4,0.5731435352709813,0.11462870705419943,22,1,0.6018007120345271,1,0,1.1462870705419625,1.0002500625156299,0,-0.6164867770330791,2,1.9114225,1
BTCUSDT,2025-09-20T18:59:59Z,LONG,BOS,0.19060699833929762,0.07386508258660819,0.2274442538593491,6,0.8242311909939003,0.02854186595966172,15,1,0.7911208171706039,0,1,0.6349773602882605,0.12122157288056727,118,2.59819034484734,-1,-1.7417421071377444,0
ETHUSDT,2025-09-20T17:59:59Z,LONG,BOS,0.4088267043492552,0.5987000601765258,0.5547300643883131,6,0.6090318504974429,0.8406814650616645,15,1,1.0978886662092258,0,1,1.2659162035340268,0.5188321818587176,10,2.5368424598358588,-1,-1.172766494845356,0
XLMUSDT,2025-09-20T19:59:59Z,SHORT,BOS,0.7340446162277123,0.38802343680814055,0.4761904761904787,6,0.38802343680814055,0.35274857891649497,18,1,0.7407720157246355,0,0,1.128795452532776,0.8262328943971032,44,-0.0771704932771823,-1,-1.1096281250000006,0
SOLUSDT,2025-09-20T18:59:59Z,LONG,CHoCH,0.624235301982982,0.8873831042535366,0.5428571428571389,6,0.8873831042535366,0.4536996322499385,15,1,1.6346530867828426,1,1,1.1609372942866016,0.7287347656740834,0,4.141115739159523,0,-0.12350172413793038,0
ZECUSDT,2025-09-21T06:59:59Z,LONG,BOS,1.1056268948658734,0.10592983600764547,0.5599999999999881,0,0.4943392347023748,0.12358480867559683,2,1,0.8827486333971166,0,1,0.900403606065068,1.0009813542689012,89,0.40169641732453815,0,-0.08991176470588146,0
BNBUSDT,2025-09-21T09:59:59Z,LONG,BOS,0.9638080061323421,1.0239245217546908,0.8166214995483219,0,1.7497689369872274,0.9503722876777948,1,1,2.142692713766457,0,1,1.413944920872971,1.3861480075901234,11,1.7041217139047358,-1,-1.0642281314168383,0
VANRYUSDT,2025-09-21T12:59:59Z,SHORT,BOS,1.229176320755294,0.8907513856727401,0.5000000000000029,0,0.8907513856727401,0.29691712855758,9,1,1.7815027713454905,0,0,0.8966897282438977,1.0902527075812283,364,2.000320270308289,6,5.921650331125828,1
ETHUSDT,2025-09-23T01:59:59Z,LONG,CHoCH,0.8876708263084853,0.43954252150840845,0.9806480648065079,1,0.5847149904559305,0.26270581718969926,21,1,0.5962536524979538,1,1,1.1289104932758787,1.007329296354043,0,-0.7868207172280208,-1,-1.0886451628238636,0
BLURUSDT,2025-09-25T02:59:59Z,SHORT,BOS,1.0566784885576643,0.26315670935808283,0.27142857142858273,4,0.6390948655839055,0.4761883312193904,1,1,0.8771890311936094,0,0,0.8270639436968342,0.8680783901091776,254,1.2228639006774475,2,1.8977227272727284,1
BLURUSDT,2025-09-25T18:59:59Z,SHORT,BOS,1.6494948823101794,1.7390191972588271,0.16528925619834572,4,1.7390191972588271,0.8781186045564282,17,1,2.0833794343397796,0,0,1.3516139305427484,2.167310877967976,270,2.31574763320089,0,-0.04152611464968148,0
SOLUSDT,2025-09-26T12:59:59Z,SHORT,BOS,1.5230631962352965,0.861256762475234,0.11301369863014175,5,0.8851805614328773,0.36227466993006213,10,1,0.9979641850903535,0,0,0.7860676800369295,1.1813045711350854,17,-0.17990316071482632,-1,-1.0768869565217387,0
XLMUSDT,2025-09-27T03:59:59Z,SHORT,CHoCH,1.0583515912613641,0.3164495415018333,0.25,6,0.3955619268772989,0.18459556587606699,2,1,0.5274159025030652,1,0,0.8966070342551992,0.9449694274596884,0,-0.7703108678141694,-1,-1.0959411764705893,0
BLURUSDT,2025-09-27T03:59:59Z,SHORT,BOS,1.1823765798959733,0.23292598048997704,0,6,0.3610352697594685,0.33774267171047884,2,1,0.3610352697594685,0,0,0.896765024886456,1.0558069381598887,303,-1.2350706919013887,0,-0.08524285714285638,0
SOLUSDT,2025-09-27T19:59:59Z,SHORT,BOS,0.8930603478241541,0.12217017193591227,0.5984848484848455,6,0.2943190505728437,0.30542542983974913,18,1,0.7330210316153789,0,0,0.8551912035512912,0.761735173368957,49,1.3385624201900956,-1,-1.118851298701297,0
ETHUSDT,2025-09-27T10:59:59Z,SHORT,BOS,0.7279786540424638,0.759918152466028,0.10325203252032411,6,0.7602627865487709,0.16921533463076652,8,1,0.8477998435675314,0,0,1.090766871907014,0.789684450576734,39,-0.020760440210157997,0,-0.11396957345971531,0
VANRYUSDT,2025-09-27T19:59:59Z,SHORT,CHoCH,1.365483571659052,0.30387605383779964,0,6,0.6077521076755993,0.3038760538378102,18,1,0.6077521076755993,1,0,1.5254577902657602,2.065843621399173,0,-0.23736691266038212,1,0.9571342629482071,1
SOLUSDT,2025-09-28T13:59:59Z,SHORT,BOS,0.7450268458605452,0.9672901892056899,0.21717171717172173,0,1.0484613938942626,0.15557814231980782,12,1,1.339324877361711,0,0,0.6223125692791929,0.46004600460046796,67,1.4496224216558071,-1,-1.1963326086956487,0
WLDUSDT,2025-09-28T04:59:59Z,SHORT,BOS,1.4151216537374818,0.5059568211465252,0.08333333333332409,0,0.6183916702901961,0.22486969828734177,1,1,0.6746090948620252,0,0,1.4166790992102456,1.9873817034700227,299,-0.5012988589111977,0,-0.045285714285714485,0
ETHUSDT,2025-09-29T12:59:59Z,SHORT,BOS,0.5691552393859599,0.5622251169801717,0.3678315412186444,1,0.6041886062901731,0.07664759782136166,11,1,0.9557398789792204,0,0,1.0148313231097006,0.5756171490192826,90,-0.25596189548328263,-1,-1.1570539240506281,0
WLDUSDT,2025-09-29T12:59:59Z,SHORT,BOS,1.217464026425601,0.1275434014764947,0.5384615384615424,1,0.38263020442948414,0.1275434014764947,11,1,0.8290321095972227,0,0,0.7780147490066164,0.9428129829984535,333,-0.7018652393379997,1,0.9052409836065572,1
BLURUSDT,2025-09-29T14:59:59Z,SHORT,BOS,1.1166692388336146,0.9777757066068493,0.0873786407767053,1,1.1488864552630504,0.07333317799551964,10,1,1.25888622225633,0,0,0.8188871542832461,0.9028432825764775,33,-0.24896450277560703,1,0.9010149253731349,1
XLMUSDT,2025-09-30T18:59:59Z,SHORT,BOS,0.8372240467717882,0.7331840121902296,0.17142857142856827,2,0.9664698342507706,0.13330618403459224,16,1,1.1664291103026498,0,0,0.6665309201729243,0.553556601162454,22,0.33309622283162044,-1,-1.1632850000000043,0
BNBUSDT,2025-10-01T03:59:59Z,LONG,BOS,0.6923530176456378,0.5549704706336259,0.8042635658914734,3,0.5920636126297026,0.3837713537286605,0,1,0.7361562026913887,0,1,0.9943815373564014,0.6912968013885472,5,-0.6554564585653657,3,2.8677098995695847,1
BNBUSDT,2025-10-02T14:59:59Z,LONG,BOS,0.6691301056308384,0.5362838713614998,0.6349999999999909,4,0.5434153058210878,0.2923888128433651,11,1,0.8557721351513315,0,1,0.9541859306937425,0.6408045977011546,12,0.8211782149631509,7,6.854651569506728,1
NEARUSDT,2025-10-03T01:59:59Z,LONG,BOS,1.296308251144836,0.524419753323874,0.5714285714285768,4,0.524419753323874,0.44575679032530163,18,1,0.9177345683167708,0,1,1.048839506647748,1.3689253935660517,34,0.28670976558137473,0,-0.06574499999999994,0
ADAUSDT,2025-10-03T03:59:59Z,SHORT,BOS,1.0080955112574121,0.7066464963752864,0.16822429906541347,5,1.0310088225803202,0.023168737586072012,1,1,1.2395274608549813,0,0,0.7182308651683096,0.7165973185390642,15,-0.01681632434677435,1,0.8751064516129029,1
BLURUSDT,2025-10-03T03:59:59Z,SHORT,CHoCH,0.9929205925025966,0.9870002720322903,0.0833333333333269,5,1.2856977227788928,0.7142765126549304,1,1,1.4025793339406005,1,0,1.2856977227788928,1.2605042016806784,0,-0.04571711204799764,2,1.9300000000000004,1
ETHUSDT,2025-10-04T05:59:59Z,SHORT,CHoCH,0.8442901611575818,0.5758642588024769,0.3341317365269454,6,0.5880266811646975,0.14779987174958528,1,1,0.8830976236915861,1,0,1.0861571970434578,0.9125015826616,0,-0.5941782337419839,0,-0.09862996592015379,0
XRPUSDT,2025-10-03T08:59:59Z,SHORT,BOS,0.9792664718832975,0.24921431851629577,0.276785714285721,4,0.5455772918870202,0.12123939819711727,22,1,0.7543784776709486,0,0,1.7377647074919942,1.6926912478677367,76,-0.3701266532029595,1,0.9475302325581396,1
BTCUSDT,2025-10-03T17:59:59Z,LONG,BOS,0.5519241261688388,0.43651606007478805,0.18037203335471896,5,0.43651606007478805,1.89686231022941,16,1,2.4200872605141464,0,1,2.3902824655161266,1.3224406345791193,138,3.741091616882192,1,0.9312440149926704,1
SOLUSDT,2025-10-05T22:59:59Z,SHORT,BOS,0.9552035326077035,0.8805979849934988,0.1515151515151489,0,0.9036502882655852,0.12909289832365503,19,1,1.0650164111701508,0,0,0.4195519195518756,0.39732786097890954,42,-0.48932086752313453,-1,-1.2272131868131877,0
WLDUSDT,2025-10-05T15:59:59Z,SHORT,BOS,1.290229903117903,0.30134357248762955,0.375,0,0.6026871449752724,0.7834932884678475,10,1,0.964299431960436,0,0,0.9763531748599401,1.2499999999999993,476,0.6111511003877101,2,1.9294,1
ZECUSDT,2025-10-06T04:59:59Z,LONG,BOS,4.184792792510557,0.7086523279475742,0.9100591715976311,0,1.1121502861054835,0.5119651512111059,18,1,1.2220637083993962,0,1,0.6464644705970756,2.837374635013329,119,0.11738077653778417,3,2.9661805369127516,1
BNBUSDT,2025-10-08T02:59:59Z,LONG,CHoCH,1.7570044559444415,0.6708643031477003,0.8117816091954002,2,0.735045244883874,0.39028951055780814,20,1,0.9054716644941196,1,1,1.0542153335178106,1.8764955615592394,0,-0.6035443679670269,-1,-1.0472617441382148,0
BLURUSDT,2025-10-07T10:59:59Z,SHORT,BOS,1.0661495930546185,0.6101125620904669,0.17283950617282576,2,0.8342355440828809,0.9961021421885027,7,1,1.0085534189658543,0,0,1.1953225706262136,1.2631578947368454,102,0.6247414092798798,4,3.93155,1
NEARUSDT,2025-10-08T11:59:59Z,LONG,BOS,1.4408881933814814,0.3271457657476129,0.923076923076931,3,0.841231969065277,0.14020532817755135,8,1,0.9113346331540422,0,1,0.9113346331540526,1.329243353783236,168,-0.3753286085660637,0,-0.06770769230769207,0
NEARUSDT,2025-10-09T00:59:59Z,LONG,BOS,1.4580889386480322,1.322410065842453,0.9402985074626866,3,1.4364109335875,0.3876029503331317,17,1,1.5276116277835314,0,1,0.9804074626073319,1.4601018675721464,177,0.963022847398296,-1,-1.0609395348837214,0
BTCUSDT,2025-10-09T14:59:59Z,LONG,BOS,0.5141598452139311,0.8989690957869868,0.8559810489468348,4,0.8989690957869868,0.4988691381002385,11,1,1.050220792730216,0,1,0.8240959404117117,0.4256846142424496,277,0.6610462050950039,-1,-1.2107241318309434,0
SOLUSDT,2025-10-09T12:59:59Z,SHORT,BOS,1.2168978060815137,1.6771409075680306,0.12386156648451835,4,1.7966698809359052,0.5640273430796672,8,1,2.0506689493426467,0,0,0.784408887726692,0.9341221475912967,127,2.095764429452829,2,1.9050528571428569,1
ZECUSDT,2025-10-09T12:59:59Z,LONG,BOS,4.859701345523467,0.3514472243479442,0.47598253275109287,4,0.3514472243479442,0.9823326087278884,11,1,0.7383615997768718,0,1,1.5938722743363916,7.880333705297844,208,1.1626470071547526,4,3.9857791638570466,1
BNBUSDT,2025-10-10T02:59:59Z,LONG,BOS,1.3862423174547995,0.4059741161722812,0.864140480591494,4,0.5376569385567735,0.0736043723371962,21,1,0.6221869599127607,0,1,1.0494373399637662,1.465698636297926,49,-1.083202316982527,0,-0.06140416438356165,0
