symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
ZECUSDT,2024-11-10T12:59:59Z,LONG,BOS,1.6298060434969273,0.23473451563533132,0.8749999999999984,0,0.912856449692951,0.2738569349078881,9,1,0.7302851597543589,0,1,1.1475909653282916,1.8985976267529718,115,-0.3740410640977633,0,-0.047403409090908954,0
TRXUSDT,2024-11-10T10:59:59Z,LONG,BOS,0.35075642693586584,0.5167941860930393,0.6000000000000222,0,0.5167941860930393,0.8613236434884148,9,1,0.861323643488367,0,1,1.7226472869768774,0.6053268765133344,360,0.04440333554615252,0,-0.14867999999999576,0
ETHUSDT,2024-11-11T12:59:59Z,LONG,BOS,1.2462439388639839,0.42723308440339747,0.4869959436888553,1,0.5132329165787753,0.44382954324426727,10,1,1.0538751363947354,0,1,0.7191798831040191,0.9020431592957727,151,-0.1770941693119987,-1,-1.0990734965034967,0
ETHUSDT,2024-11-12T00:59:59Z,LONG,BOS,1.4067475766713715,0.6271013464989054,0.9202646239554331,1,1.0929358392255741,0.34456352974411286,18,1,1.2285368807263628,0,1,0.03807095486931006,0.05439249994653034,159,0.5823888816759929,40,38.31736011235974,1
BLURUSDT,2024-11-12T09:59:59Z,LONG,BOS,2.9952648193718825,0.7886463691396776,0.9473684210526301,2,0.8603414936069197,0.0716951244672422,8,1,0.9081382432517501,0,1,0.8507821436779577,2.6157237325496014,202,-0.18038181759875507,-1,-1.0337073033707864,0
XLMUSDT,2024-11-12T10:59:59Z,LONG,BOS,1.6076044232652253,1.1519325432624394,0.9642857142857134,2,1.4137353940039024,0.47124513133463164,6,1,1.4660959641521962,0,1,0.9424902626692633,1.5503875968992216,43,0.948579248125987,2,1.9405499999999998,1
XRPUSDT,2024-11-12T10:59:59Z,LONG,BOS,2.2666178880491343,4.485219042236633,0.9108527131782944,2,4.536699318187701,0.4118422076085263,8,1,4.980716698265646,0,1,0.5598480009678394,1.4144041619248788,82,3.57837455615343,3,2.9342689655172407,1
VANRYUSDT,2024-11-13T00:59:59Z,LONG,BOS,3.3193181352392873,0.18369920348626725,0.9200000000000029,2,0.7347968139450648,0.18369920348626725,21,1,0.7654133478594392,0,1,1.133424085510266,3.856250000000011,45,-0.7620662181416493,-1,-1.0226387358184765,0
NEARUSDT,2024-11-13T02:59:59Z,LONG,CHoCH,3.1325086193943856,0.6943717487454019,0.9935483870967721,2,1.139481844095014,0.24926165339578946,22,1,0.9198941970558757,1,1,1.3590694911341632,4.414883362251785,0,-0.9932459331553741,0,-0.020385589519650648,0
WLDUSDT,2024-11-14T03:59:59Z,LONG,BOS,3.46971126318932,0.18404113646617518,0.48148148148148756,4,0.3190046365413707,0.12269409097744649,2,1,0.662548091278223,0,1,0.9717372005413933,3.4093844167025273,137,-0.22540037572888763,1,0.9729022727272726,1
BNBUSDT,2024-11-14T06:59:59Z,LONG,BOS,1.6001368863152343,0.4279709310121542,0.7521793275217948,4,0.598366764655883,0.09807667169028511,4,1,0.7955107814878694,0,1,0.8727833106983823,1.4100737847916813,30,-0.09459249053206939,3,2.9340735527809305,1
SOLUSDT,2024-11-14T06:59:59Z,LONG,BOS,2.131417092173303,0.11517072957436131,0.918429003021145,4,0.6483685516778938,0.1343658511700892,4,1,0.7059539164650774,0,1,0.8915067585571077,1.9268000368765588,45,-0.3832074761421436,0,-0.046709569377990354,0
VANRYUSDT,2024-11-14T11:59:59Z,LONG,BOS,3.35731753237368,0.5303089186825516,0.8928571428571402,4,0.7365401648368795,0.029461606593471905,4,1,0.8249249846173073,0,1,0.9433606431230733,3.247464503042593,76,-0.7115558248678336,-1,-1.0270139287945035,0
NEARUSDT,2024-11-14T22:59:59Z,LONG,BOS,2.778113540249453,1.4805902651763194,0.9670329670329657,4,1.5703230085203346,0.6217197217407086,21,1,1.7497884952083764,0,1,0.13459911501602853,0.3909886427108529,47,1.415943795259046,-1,-1.2294857142857154,0
TRXUSDT,2024-11-15T04:59:59Z,LONG,BOS,0.9967223058140242,0.16880905319026074,0.7142857142856973,5,0.2813484219837575,0.28134842198377313,3,1,0.3938877907772699,0,1,1.069124003538344,1.0686164229471389,474,-1.0135675786806975,5,4.912278947368422,1
